date,start,unadjusted,pct_change,adjusted,normalised,monthly,debt,color,stocks,restaurant,portfolio,inflation,housing,dow_jones,revenue,economics,credit,markets,return,unemployment,money,religion,cancer,growth,investment,hedge,marriage,bonds,derivatives,headlines,profit,society,leverage,loss,cash,office,fine,stock_market,banking,crisis,happy,car,nasdaq,gains,finance,sell,invest,fed,house,metals,travel,returns,gain,default,present,holiday,water,rich,risk,gold,success,oil,war,economy,chance,lifestyle,greed,food,movie,nyse,ore,opportunity,health,earnings,arts,culture,bubble,buy,trader,tourism,politics,energy,consume,consumption,freedom,dividend,world,conflict,kitchen,forex,home,transaction,garden,fond,train,labor,fun,environment,ring,close
2011-08-11,0,47,0.89,47,11,19.12903225806452,19,16,25,42,27,19,49,4,8,15,62,30,30,5,36,24,40,32,38,13,6,13,1,47,24,37,8,46,1500,61,30,9,37,21,7,55,22,14,52,62,19,37,31,32,19,8,27,35,17,3,15,15,40,20,18,19,9,28,9,28,0,36,35,1,46,9,24,10,28,8,46,25,24,12,7,45,1,14,17,46,11,19,41,39,49,37,30,18,27,6,54,10,36,11143.3095703125
2011-08-12,0,32,0.68,32,7,18.741935483870968,17,16,20,47,23,19,42,3,7,14,63,28,28,5,37,20,35,27,30,13,6,14,1,45,19,35,6,46,1500,62,30,6,39,22,7,56,23,12,49,61,16,37,32,32,19,7,25,33,14,3,14,14,38,18,16,19,8,23,9,31,0,36,43,1,52,7,23,7,28,8,42,25,25,11,7,44,1,13,17,35,11,15,37,23,50,34,34,24,28,6,55,9,38,11269.01953125
2011-08-13,0,12,0.38,12,3,18.354838709677427,13,16,12,53,16,17,34,1,3,13,52,24,24,3,35,20,30,25,20,12,6,10,1,41,18,34,5,42,1400,43,27,2,32,18,7,61,7,8,22,62,13,27,35,21,17,6,22,21,13,3,15,15,27,17,12,19,10,22,9,32,0,39,57,0,50,4,13,7,28,8,46,28,33,10,7,33,1,11,18,21,12,16,46,23,52,18,37,21,31,4,67,5,43,11269.01953125
2011-08-14,0,9,0.75,9,2,17.967741935483872,14,16,12,47,18,16,34,0,3,12,45,27,26,11,35,24,28,27,20,10,6,10,1,45,14,33,11,43,1300,38,31,2,28,16,7,59,6,10,18,62,15,18,35,14,19,8,24,25,15,3,15,16,28,16,14,18,11,23,11,30,0,41,59,0,62,4,14,7,27,8,48,31,33,12,7,30,1,12,16,23,13,19,50,36,54,21,36,24,31,6,62,6,39,11269.01953125
2011-08-15,0,19,2.11,19,4,17.580645161290324,16,16,15,39,28,17,55,2,8,17,64,31,30,10,38,22,35,33,33,12,7,12,1,37,21,39,15,50,1700,66,30,4,36,21,7,57,14,19,42,61,14,35,31,28,20,8,28,33,15,3,15,20,40,17,18,19,9,24,10,33,0,43,37,0,56,8,26,10,30,9,43,26,27,10,7,48,1,13,18,32,11,19,42,28,53,36,31,28,26,8,54,10,38,11482.900390625
2011-08-16,0,20,1.05,20,5,17.193548387096776,19,16,14,41,28,18,51,2,8,19,60,28,30,7,38,22,37,38,33,12,6,14,1,39,24,39,9,49,1400,64,31,3,38,21,7,55,15,16,42,63,18,40,32,33,20,7,26,32,19,3,15,17,41,17,16,19,9,26,8,34,0,38,34,0,55,7,25,8,30,9,45,26,26,12,8,44,1,14,19,34,11,21,42,28,54,43,31,28,26,7,51,11,38,11405.9296875
2011-08-17,0,15,0.75,15,3,16.806451612903224,18,16,13,41,27,18,50,1,8,16,62,27,32,6,36,22,38,33,37,12,6,14,1,39,20,39,7,45,1500,65,33,3,36,21,7,56,15,13,40,57,15,37,32,30,21,7,27,34,18,3,15,16,40,16,18,19,10,24,9,31,0,38,33,0,46,7,26,7,33,9,43,25,28,12,7,46,1,14,19,35,11,22,41,28,51,45,32,23,26,7,52,11,39,11410.2099609375
2011-08-18,0,27,1.8,27,6,16.41935483870968,18,16,18,43,28,20,52,3,8,20,62,25,28,5,37,24,37,31,35,13,6,14,1,38,21,39,8,48,1500,65,31,5,37,21,7,56,18,15,47,60,18,41,32,33,20,7,27,33,17,3,15,15,40,18,20,20,9,28,9,28,0,37,34,1,41,8,25,9,31,9,44,26,26,10,7,46,1,14,20,40,11,19,42,24,51,39,31,26,26,7,54,12,38,10990.580078125
2011-08-19,0,28,1.04,28,6,16.032258064516128,15,16,18,46,27,19,43,3,7,18,65,28,28,5,36,22,35,30,32,12,6,13,1,36,18,34,7,43,1500,61,32,5,39,20,7,56,16,11,45,62,14,35,33,35,19,6,25,34,15,3,15,16,36,19,17,19,9,25,9,28,0,36,40,0,40,7,22,6,32,9,45,25,27,10,6,46,1,14,19,44,11,23,41,31,50,38,33,22,28,6,55,8,41,10817.650390625
2011-08-20,0,11,0.39,11,2,15.64516129032258,12,16,12,53,21,16,33,1,3,13,51,27,25,3,34,22,28,25,19,11,6,11,0,40,12,32,7,45,1500,48,31,2,33,16,7,62,6,14,22,66,18,27,35,15,18,7,24,25,13,2,16,16,26,17,16,19,10,22,9,32,1,40,53,0,52,4,13,5,32,7,45,32,30,10,6,32,1,15,19,30,12,20,48,31,51,19,39,21,30,5,61,6,46,10817.650390625
2011-08-21,0,8,0.73,8,2,15.258064516129036,14,17,11,46,23,11,31,0,4,14,44,25,28,11,34,26,31,26,18,9,6,10,1,36,15,32,9,46,1200,43,27,2,27,17,7,60,3,12,17,66,15,18,34,15,18,8,25,23,15,2,15,14,27,17,14,19,11,22,11,32,1,41,53,0,42,4,13,5,27,8,49,36,33,11,7,30,0,13,17,28,13,21,48,14,53,19,39,19,31,7,59,7,46,10817.650390625
2011-08-22,0,17,2.12,17,4,14.870967741935484,15,15,13,36,28,17,52,2,7,18,62,27,30,10,33,24,36,33,32,10,7,13,1,31,22,40,11,48,1500,71,28,3,37,21,6,57,12,11,41,64,16,37,32,32,21,8,25,34,17,3,15,16,40,18,20,20,9,25,9,28,1,37,33,0,51,8,26,6,33,10,40,28,27,12,8,46,1,16,19,39,11,24,41,27,52,33,32,24,26,9,50,11,40,10854.650390625
2011-08-23,0,15,0.88,15,3,14.483870967741936,15,16,15,37,28,15,43,2,7,19,59,20,28,6,33,25,36,32,31,12,8,12,1,33,25,39,8,46,1300,65,30,3,34,20,7,52,14,13,41,60,13,36,30,34,19,6,25,33,17,2,14,14,44,18,18,19,9,26,8,30,0,35,30,0,41,8,25,9,30,10,41,28,26,9,8,45,1,15,18,38,11,23,42,28,50,42,31,22,26,8,47,11,39,11176.759765625
2011-08-24,0,15,1.0,15,3,14.096774193548384,17,17,14,38,30,16,47,1,8,22,57,26,28,6,36,26,39,32,32,12,7,12,1,31,25,36,8,52,1400,66,31,3,33,18,7,54,15,14,43,62,15,35,31,34,19,7,27,35,18,3,14,15,43,18,19,20,9,26,8,28,0,37,31,0,43,8,26,7,31,11,44,27,27,11,7,49,1,17,17,41,11,25,39,27,50,43,31,23,26,9,50,13,38,11320.7099609375
2011-08-25,0,15,1.0,15,3,13.70967741935484,17,16,16,38,28,18,48,1,7,22,60,21,26,5,36,26,40,31,31,11,6,13,2,31,26,37,5,47,1300,62,30,3,35,21,7,53,12,11,42,57,21,36,31,33,20,6,25,32,21,3,14,15,43,17,19,19,10,27,8,25,0,36,30,0,40,8,25,9,30,10,45,26,26,9,8,45,1,14,19,32,11,25,37,31,51,39,30,22,24,8,49,13,34,11149.8203125
2011-08-26,0,14,0.93,14,3,13.32258064516129,16,16,12,41,22,14,42,1,7,18,60,20,27,5,37,23,35,28,26,11,6,12,2,31,16,32,6,43,1300,64,28,2,36,19,7,53,11,11,40,51,13,37,31,28,18,6,26,28,17,3,14,15,40,16,17,19,9,25,8,31,0,36,35,0,41,8,22,6,31,9,46,26,27,9,7,42,1,14,20,32,11,22,38,26,51,40,34,25,27,8,52,11,35,11284.5400390625
2011-08-27,0,7,0.5,7,2,12.93548387096774,12,15,10,44,17,13,31,0,3,14,46,21,23,3,32,22,31,24,14,9,5,10,1,33,13,33,6,39,1200,41,28,1,28,20,7,56,5,9,20,57,12,24,33,17,16,6,23,22,18,2,15,14,28,15,9,18,11,20,8,31,0,38,51,0,47,5,13,5,26,9,47,28,28,8,5,35,1,15,16,24,12,14,40,22,49,18,36,15,25,6,60,7,39,11284.5400390625
2011-08-28,0,5,0.71,5,1,12.548387096774194,12,16,9,39,19,10,30,0,3,15,38,21,26,10,31,25,28,27,19,9,5,10,1,32,14,32,8,41,1100,38,25,1,25,23,6,54,5,8,14,54,10,17,32,15,19,7,24,21,18,2,15,13,28,14,12,17,11,21,8,28,0,38,50,0,41,5,13,6,26,9,47,28,28,10,6,36,1,13,17,19,13,19,44,34,53,19,36,18,28,9,56,8,41,11284.5400390625
2011-08-29,0,12,2.4,12,3,12.161290322580646,16,15,13,33,25,16,47,1,8,24,56,21,30,9,33,21,35,31,30,9,7,15,1,24,21,41,13,53,1300,64,28,2,34,17,6,53,12,12,38,52,14,36,31,30,20,7,27,32,19,3,15,15,39,15,18,19,9,27,9,28,0,35,32,0,38,7,26,8,32,11,41,25,26,10,8,48,1,13,18,34,11,27,39,28,53,41,32,23,28,11,47,13,36,11539.25
2011-08-30,0,14,1.17,14,3,11.774193548387098,18,16,14,35,27,17,45,1,9,23,59,20,28,7,34,26,35,35,33,13,6,13,2,27,24,43,8,50,1400,65,32,2,37,21,7,53,14,15,40,56,16,40,31,28,20,7,26,34,25,3,15,15,39,16,22,19,9,30,7,33,0,37,28,0,46,9,25,7,34,12,44,24,27,12,9,50,1,18,18,41,11,26,43,25,52,50,31,23,26,11,50,14,36,11559.9501953125
2011-08-31,0,13,0.93,13,3,11.387096774193544,21,17,14,36,28,19,47,1,9,28,62,24,31,6,37,27,41,34,34,11,6,14,2,28,23,38,6,49,1400,66,27,2,39,20,7,55,12,13,40,54,17,35,31,33,19,6,28,34,23,3,15,14,45,16,21,19,10,26,7,31,0,37,30,0,45,7,26,7,34,12,47,25,26,11,9,53,1,15,20,37,11,27,39,41,51,45,31,21,24,11,50,14,37,11613.5302734375
2011-09-01,0,12,0.92,12,3,11.0,20,16,14,37,26,16,42,1,8,24,65,24,30,5,35,28,39,31,33,10,6,16,2,24,19,41,7,44,1400,63,28,2,40,18,7,54,15,15,36,53,19,39,30,28,18,6,26,32,23,3,15,14,37,14,21,18,10,30,8,27,0,36,30,0,43,10,25,7,35,12,45,25,23,11,8,50,1,16,19,41,11,31,37,30,51,40,30,23,25,12,53,14,35,11493.5703125
2011-09-02,0,12,1.0,12,3,11.0,23,16,11,42,21,15,37,1,7,21,64,20,27,5,35,24,40,33,28,10,6,12,1,28,19,36,5,43,1400,60,32,3,44,17,7,56,11,10,38,56,13,37,31,33,18,7,24,32,17,3,14,15,37,15,18,19,10,28,8,27,0,35,37,0,39,9,22,8,36,11,48,26,26,11,7,48,1,14,21,28,11,22,36,31,50,35,34,25,27,17,55,11,36,11240.259765625
2011-09-03,0,6,0.5,6,1,11.0,25,15,8,50,17,13,28,0,3,13,51,24,25,3,31,21,33,25,16,9,5,10,1,32,13,33,8,39,1400,42,30,2,31,14,7,59,3,9,20,57,10,22,33,18,16,6,23,23,15,3,14,16,25,15,12,19,11,17,8,28,0,40,51,0,45,5,12,5,32,10,44,30,30,11,6,31,1,11,17,14,11,16,45,26,52,20,39,22,30,17,64,7,40,11240.259765625
2011-09-04,0,7,1.17,7,2,11.0,24,15,8,50,19,16,28,0,3,15,40,22,25,10,33,28,32,28,17,9,6,10,1,24,11,33,7,42,1200,35,32,1,23,18,8,56,3,9,16,59,12,17,35,16,16,8,26,20,14,3,14,16,27,15,13,18,12,21,9,27,1,41,56,0,56,5,12,4,30,10,50,32,33,11,6,32,1,15,17,19,12,19,48,17,54,13,38,23,30,24,67,7,43,11240.259765625
2011-09-05,0,9,1.29,9,2,11.0,23,17,9,41,19,16,30,0,4,21,45,30,28,8,34,30,33,27,19,12,6,14,2,28,18,35,10,43,1300,42,28,2,28,16,8,56,6,8,22,62,12,20,34,20,18,7,24,24,19,4,15,17,28,16,15,19,11,25,9,38,0,41,51,0,50,6,14,7,31,11,47,31,35,11,7,34,1,17,20,17,12,28,48,36,56,18,36,21,30,54,61,10,41,11240.259765625
2011-09-06,0,15,1.67,15,3,11.0,22,16,14,32,28,17,45,1,9,26,61,28,33,9,35,30,35,34,34,11,7,15,2,26,21,42,7,50,1400,68,30,3,39,23,7,53,10,14,40,57,14,37,32,39,20,6,28,31,24,3,14,14,45,16,21,19,10,30,8,30,1,37,30,1,50,8,27,8,34,13,42,24,26,10,9,51,1,23,22,42,10,30,43,35,52,47,30,23,24,10,47,14,39,11139.2998046875
2011-09-07,0,15,1.0,15,3,11.0,21,16,14,33,28,18,43,1,8,31,60,27,30,7,35,27,40,38,36,11,6,14,2,30,23,43,5,46,1300,68,30,2,39,24,7,53,12,14,39,55,16,40,31,35,19,7,27,36,25,3,14,16,44,15,22,20,10,32,7,28,0,38,28,0,48,11,27,9,35,15,43,24,25,10,9,54,1,15,20,42,11,28,40,28,49,43,28,24,25,6,49,15,39,11414.8603515625
2011-09-08,0,12,0.8,12,3,11.0,20,17,12,35,27,16,43,1,8,28,60,24,30,6,33,33,42,37,32,11,6,16,2,27,24,43,7,48,1400,65,30,3,34,23,7,52,12,15,40,53,15,42,31,32,19,7,26,32,26,2,14,15,43,14,24,19,11,36,8,31,1,37,28,0,41,11,27,9,34,15,42,24,22,10,9,53,1,16,22,37,11,30,37,25,50,43,28,20,24,5,51,17,36,11295.8095703125
2011-09-09,0,13,1.08,13,3,11.0,20,16,11,41,22,18,38,1,7,22,63,27,33,6,34,27,40,33,31,12,6,12,2,32,24,40,4,46,1400,60,30,3,39,22,8,51,12,16,40,52,12,37,31,32,19,7,25,44,26,3,14,15,40,15,20,19,11,32,8,28,0,37,36,0,36,9,24,9,31,13,46,24,25,9,8,51,1,18,24,35,12,24,37,26,48,45,31,19,26,4,53,14,39,10992.1298828125
2011-09-10,0,7,0.54,7,2,11.0,20,16,8,47,19,16,25,0,3,17,48,22,26,3,32,27,31,28,17,9,5,10,2,28,16,36,6,41,1300,42,30,2,30,17,7,57,5,9,19,57,9,27,33,18,16,6,24,25,17,2,13,16,26,14,13,18,11,22,8,28,0,39,51,0,50,6,14,5,31,10,46,28,26,8,6,34,1,13,23,24,13,19,46,24,50,14,37,24,30,3,61,8,41,10992.1298828125
2011-09-11,0,6,0.86,6,1,11.0,16,16,8,38,19,15,25,0,4,20,40,24,26,10,30,31,31,34,19,10,6,10,1,34,14,32,5,45,1100,36,27,1,25,19,7,53,4,10,17,55,9,20,33,16,17,7,25,22,22,2,14,16,30,14,16,18,14,26,8,28,1,39,48,0,56,5,14,6,28,13,44,28,30,9,8,34,1,14,39,21,17,26,43,22,50,25,35,14,28,4,57,11,42,10992.1298828125
2011-09-12,0,15,2.5,15,3,11.0,19,16,12,33,27,19,47,1,9,26,59,27,34,10,33,28,43,40,34,14,7,14,3,28,24,44,7,53,1600,65,28,3,35,24,7,53,11,14,40,54,12,39,31,35,19,6,26,37,25,3,15,14,46,15,22,19,12,33,7,34,1,38,31,0,43,10,28,8,34,15,42,23,26,11,9,53,1,21,34,39,14,33,39,45,52,42,30,24,24,5,47,17,39,11061.1201171875
2011-09-13,0,12,0.8,12,3,11.0,20,17,12,34,25,21,45,1,9,28,59,25,33,7,34,34,48,41,38,12,7,18,2,31,26,43,7,50,1900,62,30,2,36,24,7,53,10,14,40,54,15,38,31,38,20,6,26,36,28,3,14,14,45,14,24,19,12,35,8,32,1,36,28,0,37,11,27,10,33,16,44,23,24,11,9,53,1,17,21,44,11,28,43,28,49,45,28,25,23,4,49,16,36,11105.849609375
2011-09-14,0,11,0.92,11,2,11.0,19,17,13,36,30,20,43,1,10,30,57,25,32,6,35,30,44,39,33,12,7,16,3,32,24,45,6,53,1500,63,32,2,37,25,7,53,11,12,38,51,14,39,30,38,20,7,27,35,28,3,14,15,48,15,22,19,12,31,8,34,0,38,27,0,43,9,26,9,34,15,44,23,25,10,10,55,1,21,23,41,11,31,41,41,48,40,28,22,25,4,50,16,38,11246.73046875
2011-09-15,0,12,1.09,12,3,11.0,18,17,13,37,28,21,44,1,10,24,60,23,31,6,35,33,46,37,34,12,6,15,3,32,25,43,6,56,1400,63,30,2,40,21,7,52,12,12,38,49,13,36,31,42,20,8,28,34,27,3,14,17,46,15,22,19,13,39,8,35,1,38,28,0,40,11,26,8,33,15,46,22,30,12,10,56,1,17,20,43,11,32,38,30,48,41,28,19,25,4,50,16,35,11433.1796875
2011-09-16,0,13,1.08,13,3,11.0,19,17,12,44,25,17,37,1,8,22,65,27,31,5,34,30,41,30,30,12,6,14,3,30,21,43,5,45,1500,60,28,2,41,22,8,53,10,12,38,51,18,36,31,40,18,6,27,34,24,3,13,16,45,14,20,19,13,30,8,31,1,37,37,0,39,8,24,7,33,13,45,24,27,10,9,51,1,21,19,45,10,28,38,30,48,37,33,20,26,4,55,13,37,11509.08984375
2011-09-17,0,6,0.46,6,1,11.0,17,16,8,50,20,13,28,0,3,14,49,20,25,3,32,24,34,27,17,9,5,10,1,35,17,36,4,39,1400,41,31,1,33,19,8,56,4,8,20,54,11,24,34,26,16,7,24,24,18,2,12,14,27,14,13,18,13,21,9,28,1,39,52,0,45,4,14,7,31,10,45,28,28,9,8,35,1,15,17,23,11,17,45,31,49,18,37,21,30,3,62,7,41,11509.08984375
2011-09-18,0,5,0.83,5,1,11.0,17,16,8,41,17,17,28,0,4,18,39,26,27,9,33,30,35,31,19,10,6,12,2,30,18,35,5,41,1200,36,28,1,25,18,7,54,3,13,16,53,10,19,33,23,16,6,27,24,22,2,12,14,31,13,16,18,15,26,8,28,1,40,48,0,46,6,13,8,30,13,46,28,30,8,8,36,1,16,16,20,11,26,46,25,49,20,35,21,26,3,57,11,41,11509.08984375
2011-09-19,0,13,2.6,13,3,11.0,19,16,13,34,39,19,45,1,9,28,57,21,34,10,34,30,43,38,34,14,7,18,2,32,25,43,7,50,1400,67,28,2,35,23,7,55,11,20,39,52,17,38,32,37,19,8,27,30,24,3,15,15,45,14,23,20,15,36,8,34,0,40,31,0,41,9,27,10,32,16,42,23,27,11,9,54,1,21,21,32,11,34,38,27,49,40,28,25,24,5,45,15,38,11401.009765625
2011-09-20,0,11,0.85,11,2,11.0,19,17,14,35,37,21,46,1,10,25,56,25,33,7,37,34,46,44,39,12,7,15,3,30,28,45,6,52,1400,63,33,2,39,26,7,52,14,22,40,55,16,38,31,41,19,7,28,37,28,3,14,17,52,15,24,20,19,37,9,34,1,36,28,0,45,9,27,11,32,15,43,24,24,10,10,57,1,18,20,50,11,37,47,24,49,45,28,26,24,4,48,15,36,11408.66015625
2011-09-21,0,12,1.09,12,3,11.0,18,18,14,36,34,23,43,1,9,27,57,24,31,5,35,33,47,40,39,12,7,14,3,31,28,47,6,55,1400,61,30,3,36,24,7,53,17,17,38,54,18,48,31,40,19,6,28,36,27,3,14,17,48,14,21,19,18,36,9,33,0,36,28,0,34,8,26,8,31,16,45,22,25,11,10,55,1,18,20,50,11,38,41,28,48,44,28,26,24,4,50,17,35,11124.83984375
2011-09-22,0,23,1.92,23,5,11.0,17,18,18,36,33,21,43,2,8,24,56,27,31,5,36,34,43,37,32,14,6,15,3,31,25,46,6,51,1400,62,32,4,35,21,7,51,16,15,45,56,18,40,32,39,18,6,28,34,30,3,14,17,46,16,22,19,17,39,9,30,0,38,28,0,32,8,25,8,33,16,49,23,25,12,10,53,1,17,20,41,11,34,40,32,46,41,28,24,24,4,51,17,34,10733.830078125
2011-09-23,0,23,1.0,23,5,11.0,18,17,15,43,27,18,37,2,8,24,60,28,30,5,36,30,42,36,34,11,6,14,2,28,23,42,5,48,1400,68,30,4,37,21,8,53,13,17,42,50,15,38,33,38,18,5,26,33,23,3,13,16,42,17,20,19,16,35,9,30,0,38,38,0,74,7,23,8,31,15,52,24,24,10,9,51,1,20,20,39,11,31,39,37,48,39,33,25,26,4,54,14,34,10771.48046875
2011-09-24,0,9,0.39,9,2,11.0,16,16,9,50,19,12,27,0,4,13,47,19,26,3,36,24,35,28,20,9,6,11,2,33,15,37,3,43,1300,43,31,2,28,19,7,56,6,11,21,56,13,24,35,25,17,7,26,26,18,2,12,15,28,15,14,18,16,23,9,28,0,38,51,0,60,5,14,7,30,11,48,27,27,8,7,34,1,13,16,25,11,19,48,24,48,21,35,15,28,3,67,8,40,10771.48046875
2011-09-25,0,8,0.89,8,2,11.0,14,16,9,41,20,15,27,0,4,20,38,22,28,10,40,31,35,33,21,9,6,11,2,28,17,38,5,44,1300,35,30,2,25,21,7,53,4,12,16,56,11,21,35,21,17,5,28,23,24,2,12,14,32,15,17,18,18,28,8,28,1,41,47,0,45,6,14,6,27,13,45,27,28,10,9,36,1,17,17,21,11,28,48,28,51,30,32,16,28,3,59,11,42,10771.48046875
2011-09-26,0,17,2.12,17,4,11.0,19,17,15,33,30,22,46,1,10,28,57,28,37,9,39,34,46,38,36,12,7,16,3,25,28,46,5,55,1300,64,32,3,34,26,7,53,11,15,40,53,17,42,33,45,19,6,27,34,30,3,14,17,48,19,25,19,16,37,9,35,1,41,31,0,38,9,27,10,32,16,44,23,25,11,10,56,1,18,20,34,11,35,38,34,49,36,28,26,24,5,49,16,38,11043.8603515625
2011-09-27,0,16,0.94,16,4,11.0,19,17,14,34,28,22,43,1,9,28,56,24,38,7,37,32,48,37,37,14,6,16,3,30,27,45,4,54,1400,63,30,3,34,27,8,52,11,15,42,54,17,40,33,45,20,7,28,33,28,3,14,15,50,17,24,19,15,38,9,33,1,40,28,0,41,8,27,10,32,16,46,23,26,11,11,55,1,23,19,39,11,35,38,25,49,52,28,24,25,4,53,17,42,11190.6904296875
2011-09-28,0,14,0.88,14,3,11.0,22,18,15,35,28,19,42,1,8,24,55,26,31,6,36,31,48,41,38,13,7,16,3,30,28,43,5,53,1400,57,30,3,35,28,8,52,12,18,40,51,17,37,32,45,19,8,30,35,26,3,14,16,54,16,23,19,14,36,7,32,1,39,28,0,43,9,26,9,33,17,44,22,25,11,11,55,1,21,19,44,11,34,38,41,48,43,28,23,24,4,53,17,33,11010.900390625
2011-09-29,0,14,1.0,14,3,11.0,20,18,13,38,28,23,39,1,8,25,57,21,34,5,35,33,48,39,36,12,7,16,4,28,25,44,6,51,1400,59,30,3,35,23,9,53,13,14,38,54,17,36,33,44,19,7,28,32,27,3,14,15,48,16,22,19,14,37,9,36,1,40,30,0,37,7,25,9,32,16,48,23,25,11,10,56,1,16,19,37,12,30,38,21,49,44,30,21,25,4,55,16,36,11153.98046875
2011-09-30,0,14,1.0,14,3,11.0,19,17,13,43,27,16,35,1,8,20,71,21,33,5,37,31,45,36,28,12,7,14,3,28,24,43,4,43,1400,63,30,3,49,21,8,54,12,15,39,55,13,38,35,38,18,6,25,32,21,3,13,15,43,15,21,19,13,37,9,34,0,40,38,0,45,9,23,9,31,14,47,24,23,10,9,56,1,19,21,41,11,30,41,32,48,41,32,24,27,4,56,13,34,10913.3798828125
2011-10-01,0,8,0.57,8,2,11.0,17,16,10,50,21,13,28,0,4,14,55,19,27,3,35,26,42,28,20,9,6,12,2,35,16,35,5,45,1400,42,31,1,37,18,7,53,7,10,21,56,10,23,38,22,16,5,22,23,19,3,12,13,33,14,13,18,14,26,7,25,0,40,53,0,38,5,14,6,28,11,42,28,28,9,8,35,1,12,17,27,11,24,49,23,48,30,37,16,30,3,62,7,40,10913.3798828125
2011-10-02,0,7,0.88,7,2,11.0,15,17,10,41,19,14,27,0,5,17,44,24,28,10,33,30,51,31,19,11,6,13,2,49,18,37,4,46,1200,35,28,2,28,21,7,53,4,10,18,53,11,18,37,27,17,7,24,23,20,2,13,15,32,14,16,19,15,28,8,33,1,42,48,0,45,5,14,6,28,13,44,28,30,10,8,37,1,18,19,21,12,27,48,31,48,21,33,14,28,4,60,10,51,10913.3798828125
2011-10-03,0,15,2.14,15,3,11.0,18,17,15,33,28,21,42,1,9,24,65,28,35,10,35,34,60,40,34,13,7,16,3,62,25,43,5,50,1500,63,30,3,40,30,7,53,13,13,42,51,15,35,34,44,19,7,27,32,28,3,14,19,48,14,22,20,13,35,8,33,0,38,32,0,47,9,27,9,30,17,46,23,24,9,10,61,1,21,20,43,11,35,37,32,48,47,28,22,26,4,50,16,40,10655.2998046875
2011-10-04,0,20,1.33,20,5,11.0,18,17,15,33,28,22,43,1,9,27,57,24,35,7,36,30,59,41,36,14,7,16,4,45,25,44,4,49,1400,57,30,4,37,25,7,51,17,11,44,53,18,35,35,46,18,7,28,33,28,3,14,16,49,14,23,19,13,36,7,34,1,37,28,1,45,10,26,11,33,16,44,23,24,11,10,56,1,19,18,41,11,33,35,25,47,46,27,20,24,4,52,15,37,10808.7099609375
2011-10-05,0,15,0.75,15,3,11.0,17,18,15,35,30,21,39,1,9,27,60,28,30,6,34,36,56,40,36,16,7,17,3,39,28,45,5,50,1400,56,34,3,36,27,7,51,14,15,42,55,18,42,34,48,18,7,28,36,31,3,13,15,50,14,23,19,13,35,7,28,1,37,28,1,46,10,27,9,32,17,47,23,20,11,12,56,1,17,20,42,11,31,35,26,48,39,27,21,24,4,53,16,36,10939.9501953125
2011-10-06,0,18,1.2,18,4,11.0,17,18,20,34,28,20,38,1,8,27,62,26,33,5,35,38,81,40,33,12,6,15,3,41,26,41,3,46,1300,56,28,3,37,25,8,50,17,16,43,53,17,39,33,50,17,6,26,35,28,3,13,15,52,14,25,19,12,39,7,28,1,37,28,1,41,10,25,10,31,15,42,23,22,9,10,55,2,21,20,36,11,35,34,26,47,48,28,22,24,4,52,17,35,11123.330078125
2011-10-07,0,17,0.94,17,4,11.0,17,18,14,40,27,21,37,1,7,22,63,25,33,5,36,32,60,37,30,11,6,14,3,41,21,41,4,44,1500,56,30,3,40,25,8,53,15,16,40,55,12,41,35,43,17,6,25,35,23,4,12,16,39,14,18,19,13,32,8,27,1,38,35,1,46,7,23,10,30,13,48,25,23,10,10,53,1,17,20,34,11,30,36,27,48,40,31,21,28,4,56,13,40,11103.1201171875
2011-10-08,0,8,0.47,8,2,11.0,12,16,9,50,19,12,25,0,4,17,50,23,25,3,33,28,45,28,18,10,6,9,1,45,16,36,2,41,1500,40,27,1,30,20,8,54,4,11,21,56,13,27,40,23,14,6,24,23,20,3,11,13,28,14,14,18,12,22,8,28,1,38,48,0,40,6,14,7,28,10,44,28,28,9,7,35,1,14,18,28,12,20,47,23,47,18,37,21,32,3,65,7,40,11103.1201171875
2011-10-09,0,10,1.25,10,2,11.0,13,16,9,43,18,13,27,0,4,17,41,24,28,10,31,32,50,31,22,11,6,11,2,40,16,36,5,42,1300,35,30,2,26,21,8,53,4,13,17,56,11,20,41,21,15,7,24,22,23,4,12,14,32,14,16,18,13,24,10,30,1,39,49,0,48,5,14,7,27,13,47,28,28,10,9,35,1,14,18,17,12,25,46,16,48,16,35,22,32,4,61,10,42,11103.1201171875
2011-10-10,0,20,2.0,20,5,11.0,16,17,13,34,28,20,39,1,8,30,57,27,32,9,35,35,52,43,33,12,7,16,4,35,28,44,5,51,1500,61,30,4,34,25,7,54,12,17,36,56,12,36,36,40,19,6,32,33,25,6,14,14,47,14,24,20,13,34,9,37,1,39,33,1,39,9,25,11,30,16,46,25,24,13,10,56,1,18,21,33,11,33,39,28,49,40,31,22,26,4,53,15,42,11433.1796875
2011-10-11,0,16,0.8,16,4,11.0,19,18,15,35,30,21,45,1,10,28,63,24,34,8,36,39,56,42,39,13,7,15,3,30,32,44,5,55,1500,64,28,3,35,27,7,53,14,15,42,57,15,37,39,44,21,7,32,32,30,3,14,17,54,14,24,19,14,37,8,32,1,39,30,1,39,9,28,14,34,17,41,24,23,16,11,59,1,22,22,35,11,39,39,21,49,48,28,25,25,5,53,18,40,11416.2998046875
